id_country,day,prec,presMax,presMin,tmax,tmed,tmin,velmedia,catch_for_day,id_place
3,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,5,13
15,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,18,13
11,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,5,10
3,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,5,13
7,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,11,0
10,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,6,27
16,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,15,13
19,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,7,5
1,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,6,5
9,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,2,37
1,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,4,34
1,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,1,20
1,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,5,28
11,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,6,34
10,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,9,34
9,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,2,24
1,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,14,7
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,6,11
2,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,5,14
9,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,4,1
11,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,5,15
11,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,7,4
19,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,10,4
16,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,12,10
3,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,15,7
18,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,12,4
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,10,0
22,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,7,8
11,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,7,15
1,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,3,1
22,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,5,9
10,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,6,32
10,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,7,1
15,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,7,7
9,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,12,12
5,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,7,27
14,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,5,8
16,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,3,22
13,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,2,1
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,4,10
11,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,7,7
19,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,2,21
1,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,6,34
3,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,6,3
8,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,2,8
14,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,7,0
11,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,2,5
1,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,10,0
15,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,7,12
11,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,3,23
18,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,7,27
11,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,2,52
11,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,10,0
11,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,3,35
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,8,4
1,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,1,45
14,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,8,0
10,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,4,10
9,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,16,12
19,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,9,10
15,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,14,0
2,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,1,28
5,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,10,12
11,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,11,2
11,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,11,7
1,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,12,13
1,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,5,1
11,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,4,27
10,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,6,27
10,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,1,40
9,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,8,8
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,10,12
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,10,0
2,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,3,8
10,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,4,8
15,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,8,8
11,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,3,40
11,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,5,6
1,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,9,12
2,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,4,17
13,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,2,5
1,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,3,35
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,11,34
15,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,2,8
19,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,11,0
1,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,3,28
11,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,1,29
14,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,7,7
15,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,12,10
11,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,10,12
19,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,11,12
19,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,8,4
19,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,12,7
12,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,6,3
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,7,14
15,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,4,32
9,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,13,12
11,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,5,3
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,7,4
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,15,4
13,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,3,5
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,11,34
2,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,3,8
18,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,7,7
3,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,2,8
10,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,3,17
15,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,15,4
9,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,9,12
11,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,4,16
13,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,2,5
13,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,5,1
10,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,7,6
19,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,12,4
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,5,8
16,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,13,12
8,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,6,16
10,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,5,32
15,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,4,1
9,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,4,32
26,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,12,12
1,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,14,10
7,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,8,13
10,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,10,0
15,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,17,12
15,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,4,23
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,2,25
8,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,5,15
14,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,12,12
9,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,4,34
9,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,11,0
19,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,8,4
1,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,11,13
1,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,11,12
1,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,12,10
22,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,10,15
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,2,20
10,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,13,0
9,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,1,40
9,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,10,12
11,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,9,12
19,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,12,4
16,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,5,22
11,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,8,10
1,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,3,14
16,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,11,12
18,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,3,11
19,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,12,4
19,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,9,10
1,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,4,2
16,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,3,4
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,3,32
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,8,0
14,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,9,4
19,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,15,7
12,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,3,8
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,11,34
14,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,11,0
18,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,10,13
12,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,2,28
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,4,13
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,6,13
11,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,5,9
7,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,7,0
19,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,5,5
19,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,5,5
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,12,10
3,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,5,0
19,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,14,10
3,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,2,32
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,5,14
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,9,7
3,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,2,32
4,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,1,16
16,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,13,12
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,9,14
7,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,8,4
11,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,6,27
1,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,9,7
3,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,2,8
11,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,2,35
13,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,8,13
1,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,2,14
1,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,5,1
1,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,5,1
16,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,6,27
18,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,2,21
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,4,27
1,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,7,15
3,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,5,0
12,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,13,15
1,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,3,22
15,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,8,10
19,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,14,7
19,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,2,7
1,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,7,27
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,4,21
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,6,11
11,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,8,6
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,1,25
3,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,8,0
15,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,8,4
5,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,9,12
22,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,9,15
14,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,7,20
11,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,7,27
1,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,16,12
2,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,5,15
15,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,17,12
9,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,3,6
9,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,13,4
1,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,12,0
15,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,3,14
18,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,2,21
2,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,10,10
15,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,10,0
1,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,5,1
1,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,15,13
1,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,12,10
10,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,7,7
16,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,6,6
1,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,8,20
1,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,3,14
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,3,5
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,3,14
4,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,6,16
15,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,8,0
21,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,5,22
14,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,4,28
15,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,4,0
19,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,12,7
30,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,11,7
10,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,10,0
19,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,7,7
1,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,14,10
2,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,6,16
10,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,3,9
16,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,4,34
19,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,9,7
10,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,3,27
20,3,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7,3,12
9,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,15,13
9,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,3,23
1,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,1,25
6,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,7,4
5,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,3,27
6,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,3,6
10,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,6,8
15,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,14,10
10,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,12,13
15,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,2,8
19,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,10,0
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,1,49
6,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,6,5
14,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,4,1
9,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,14,0
11,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,9,7
19,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,9,7
6,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,3,27
10,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,1,30
18,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,2,40
11,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,4,34
11,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,9,34
11,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,7,13
11,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,5,6
12,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,1,28
15,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,6,13
1,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,11,12
14,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,12,12
15,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,5,1
5,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,17,12
11,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,9,34
15,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,2,23
15,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,3,31
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,6,27
9,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,6,12
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,12,14
2,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,6,1
16,3,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7,5,15
15,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,12,13
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,3,23
16,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,3,22
15,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,8,13
19,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,10,4
1,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,6,13
15,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,12,13
11,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,4,34
11,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,5,1
1,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,1,48
2,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,5,14
3,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,3,7
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,9,4
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,1,49
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,5,14
2,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,2,30
9,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,2,37
11,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,11,34
11,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,8,34
5,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,6,27
11,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,8,0
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,1,37
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,6,27
1,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,8,12
1,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,5,27
10,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,9,0
9,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,11,34
2,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,11,7
15,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,13,0
11,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,10,10
7,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,7,13
19,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,11,0
1,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,2,8
5,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,5,27
16,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,16,12
18,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,11,12
1,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,5,1
15,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,10,0
1,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,14,10
11,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,3,8
12,3,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7,1,9
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,7,27
3,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,14,0
14,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,6,1
11,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,13,12
11,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,3,34
7,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,12,13
11,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,2,5
15,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,7,10
15,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,8,13
10,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,2,22
15,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,7,12
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,4,21
7,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,14,7
7,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,12,13
9,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,7,0
9,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,6,13
2,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,3,14
14,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,5,16
15,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,10,10
1,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,4,4
6,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,6,16
8,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,5,16
15,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,6,13
19,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,7,7
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,7,7
10,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,5,3
10,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,15,15
11,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,3,35
13,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,3,14
5,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,4,27
10,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,4,9
9,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,5,23
11,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,10,34
19,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,15,7
9,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,5,6
22,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,4,16
15,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,7,34
9,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,6,6
11,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,11,12
1,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,4,14
1,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,4,28
2,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,2,30
10,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,6,16
16,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,3,8
15,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,1,34
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,10,10
1,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,7,9
5,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,16,12
